transaction_id,transaction_date,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
18235,2/2/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18238,2/2/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18244,2/2/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18246,2/2/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
18253,2/2/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18259,2/2/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18260,2/2/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18261,2/2/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
18264,2/2/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18265,2/2/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18266,2/2/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18269,2/2/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18270,2/2/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18271,2/2/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18272,2/2/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18273,2/2/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18276,2/2/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18280,2/2/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18281,2/2/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18282,2/2/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18283,2/2/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18285,2/2/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18286,2/2/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18290,2/2/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18291,2/2/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18293,2/2/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18294,2/2/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
18297,2/2/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
18301,2/2/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18303,2/2/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18314,2/2/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18315,2/2/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
18316,2/2/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18317,2/2/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18324,2/2/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18331,2/2/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18340,2/2/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18343,2/2/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
18347,2/2/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18348,2/2/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18353,2/2/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18354,2/2/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18356,2/2/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
18362,2/2/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18364,2/2/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18369,2/2/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18371,2/2/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18372,2/2/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18381,2/2/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18382,2/2/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18383,2/2/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18384,2/2/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18388,2/2/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
18389,2/2/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18390,2/2/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18394,2/2/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18395,2/2/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18401,2/2/2023,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
18404,2/2/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18409,2/2/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18413,2/2/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18417,2/2/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
18420,2/2/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18421,2/2/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
18425,2/2/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18426,2/2/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18431,2/2/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18435,2/2/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18438,2/2/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18441,2/2/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18445,2/2/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
18455,2/2/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
18456,2/2/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
18462,2/3/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18466,2/3/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18467,2/3/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
18473,2/3/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18475,2/3/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18476,2/3/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18480,2/3/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
18486,2/3/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18488,2/3/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18490,2/3/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18493,2/3/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18494,2/3/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18499,2/3/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
18500,2/3/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18505,2/3/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18508,2/3/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18510,2/3/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18513,2/3/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
18514,2/3/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18515,2/3/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
18516,2/3/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18520,2/3/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18522,2/3/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18523,2/3/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18526,2/3/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18527,2/3/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18529,2/3/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18530,2/3/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
18532,2/3/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18536,2/3/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18537,2/3/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18539,2/3/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
18542,2/3/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18555,2/3/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18556,2/3/2023,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
18558,2/3/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18559,2/3/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18566,2/3/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18571,2/3/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18574,2/3/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18579,2/3/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18580,2/3/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18581,2/3/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18582,2/3/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18583,2/3/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18584,2/3/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18590,2/3/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
18591,2/3/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18594,2/3/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
18595,2/3/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
18600,2/3/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
18601,2/3/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18609,2/3/2023,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18616,2/3/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
18620,2/3/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
18621,2/3/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
18622,2/3/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18623,2/3/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18626,2/3/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
18632,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18633,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18646,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18647,2/3/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18650,2/3/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18651,2/3/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
18652,2/3/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
18671,2/3/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18674,2/3/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
18677,2/3/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18678,2/3/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18682,2/3/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
18683,2/3/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18685,2/3/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18688,2/3/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
18689,2/3/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18697,2/3/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18698,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18699,2/3/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
18700,2/3/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
18707,2/3/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
18710,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18711,2/3/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18714,2/3/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18719,2/3/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18721,2/3/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18723,2/3/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18724,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18732,2/3/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18733,2/3/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
18737,2/3/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
18739,2/3/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
18746,2/3/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18759,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18763,2/3/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
18764,2/3/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
18770,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18773,2/3/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18774,2/3/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
18775,2/3/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18779,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18786,2/3/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18787,2/3/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18790,2/3/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18792,2/3/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
18802,2/3/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18807,2/3/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18809,2/3/2023,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
18810,2/3/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18813,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18814,2/3/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18816,2/3/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18817,2/3/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
18818,2/3/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
18823,2/3/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18825,2/3/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
18828,2/3/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18829,2/3/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18830,2/3/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18832,2/3/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18834,2/3/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
18838,2/3/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18841,2/3/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18847,2/3/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
18848,2/3/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18849,2/3/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18853,2/3/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18854,2/3/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
18857,2/3/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18859,2/3/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
18861,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18867,2/3/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
18870,2/3/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
18875,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18877,2/3/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18880,2/3/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
18882,2/3/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
18884,2/3/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18889,2/3/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
18890,2/3/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
18895,2/3/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
18902,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18903,2/3/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
18904,2/3/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18906,2/3/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18910,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18912,2/3/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18913,2/3/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18918,2/3/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
18919,2/3/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
18920,2/3/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18922,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18927,2/3/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
18928,2/3/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18933,2/3/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
18942,2/3/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18944,2/3/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
18945,2/3/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18946,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18947,2/3/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
18948,2/3/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
18952,2/3/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18953,2/3/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18955,2/3/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
18960,2/3/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
18961,2/3/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
18966,2/3/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18967,2/3/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
18973,2/3/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18974,2/3/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
18977,2/3/2023,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
18978,2/3/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
18979,2/3/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
18982,2/3/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
18983,2/3/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
18984,2/3/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
18985,2/3/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
18987,2/3/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
18989,2/3/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
18990,2/3/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
18991,2/3/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
18994,2/3/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
18998,2/3/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
19000,2/3/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
19001,2/3/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
19007,2/3/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
19009,2/3/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
19010,2/3/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
19015,2/3/2023,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
19016,2/3/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
19021,2/3/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
19025,2/3/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
19027,2/3/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
19029,2/3/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
19030,2/3/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
19031,2/3/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
19032,2/3/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
19033,2/3/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
19037,2/3/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
19040,2/3/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
19042,2/3/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
